nrounds,max_depth,eta,gamma,colsample_bytree,min_child_weight,subsample,test_nloglik
70,8,0.3,0,0.5,1,0.5,0.45596647824032266
80,8,0.3,0,0.5,1,0.5,0.45742097671840254
90,8,0.3,0,0.5,1,0.5,0.45732145445707906
100,8,0.3,0,0.5,1,0.5,0.4595801014027281
10,1,0.05,0,0.6,1,0.5,0.5705623128829558
20,1,0.05,0,0.6,1,0.5,0.533527279515391
30,1,0.05,0,0.6,1,0.5,0.5073301084961288
40,1,0.05,0,0.6,1,0.5,0.48907979621957953
50,1,0.05,0,0.6,1,0.5,0.4764480408453984
60,1,0.05,0,0.6,1,0.5,0.46807875223353884
70,1,0.05,0,0.6,1,0.5,0.4622412797750448
80,1,0.05,0,0.6,1,0.5,0.45834721414882035
90,1,0.05,0,0.6,1,0.5,0.4556334678160186
100,1,0.05,0,0.6,1,0.5,0.45386367175645886
10,2,0.05,0,0.6,1,0.5,0.5701494814945665
20,2,0.05,0,0.6,1,0.5,0.532972860723288
30,2,0.05,0,0.6,1,0.5,0.5064554909552652
40,2,0.05,0,0.6,1,0.5,0.48794871904721215
50,2,0.05,0,0.6,1,0.5,0.47530492254994167
60,2,0.05,0,0.6,1,0.5,0.46662159779865126
70,2,0.05,0,0.6,1,0.5,0.4605691329925882
80,2,0.05,0,0.6,1,0.5,0.4566146367932678
90,2,0.05,0,0.6,1,0.5,0.4539875884207106
100,2,0.05,0,0.6,1,0.5,0.45222045222862767
10,3,0.05,0,0.6,1,0.5,0.5702590672854327
20,3,0.05,0,0.6,1,0.5,0.5326364372380035
30,3,0.05,0,0.6,1,0.5,0.5060563103229964
40,3,0.05,0,0.6,1,0.5,0.4874006130543875
50,3,0.05,0,0.6,1,0.5,0.4746194140887823
60,3,0.05,0,0.6,1,0.5,0.4657993683355761
70,3,0.05,0,0.6,1,0.5,0.45991540883674614
80,3,0.05,0,0.6,1,0.5,0.4558674529977114
90,3,0.05,0,0.6,1,0.5,0.4532775352501851
100,3,0.05,0,0.6,1,0.5,0.45157896002143766
10,4,0.05,0,0.6,1,0.5,0.5701246666735935
20,4,0.05,0,0.6,1,0.5,0.5326310582672494
30,4,0.05,0,0.6,1,0.5,0.5057858439710822
40,4,0.05,0,0.6,1,0.5,0.4872016302045154
50,4,0.05,0,0.6,1,0.5,0.4743299838676085
60,4,0.05,0,0.6,1,0.5,0.46537893382223494
70,4,0.05,0,0.6,1,0.5,0.45946236753672354
80,4,0.05,0,0.6,1,0.5,0.45544582716166415
90,4,0.05,0,0.6,1,0.5,0.4527833015610958
100,4,0.05,0,0.6,1,0.5,0.45117410792143187
10,5,0.05,0,0.6,1,0.5,0.5699751193499825
20,5,0.05,0,0.6,1,0.5,0.5323017400350482
30,5,0.05,0,0.6,1,0.5,0.5057381844478243
40,5,0.05,0,0.6,1,0.5,0.4869474444146269
50,5,0.05,0,0.6,1,0.5,0.4739601848249716
60,5,0.05,0,0.6,1,0.5,0.46506278925352584
70,5,0.05,0,0.6,1,0.5,0.4590052391010101
80,5,0.05,0,0.6,1,0.5,0.45514919021930483
90,5,0.05,0,0.6,1,0.5,0.4524769564710261
100,5,0.05,0,0.6,1,0.5,0.45080320439172705
10,6,0.05,0,0.6,1,0.5,0.5699909412782265
20,6,0.05,0,0.6,1,0.5,0.5323333499986691
30,6,0.05,0,0.6,1,0.5,0.5057404842015121
40,6,0.05,0,0.6,1,0.5,0.4869017369555786
50,6,0.05,0,0.6,1,0.5,0.47389915525807425
60,6,0.05,0,0.6,1,0.5,0.46509273171031834
70,6,0.05,0,0.6,1,0.5,0.45887603869889854
80,6,0.05,0,0.6,1,0.5,0.45491756072261746
90,6,0.05,0,0.6,1,0.5,0.4523683373925198
100,6,0.05,0,0.6,1,0.5,0.45063307872663255
10,7,0.05,0,0.6,1,0.5,0.5700328381252627
20,7,0.05,0,0.6,1,0.5,0.5323639040425016
30,7,0.05,0,0.6,1,0.5,0.5055322978313943
40,7,0.05,0,0.6,1,0.5,0.4867988333434826
50,7,0.05,0,0.6,1,0.5,0.47383501791890553
60,7,0.05,0,0.6,1,0.5,0.46478206292342755
70,7,0.05,0,0.6,1,0.5,0.458972486476819
80,7,0.05,0,0.6,1,0.5,0.4548701239821121
90,7,0.05,0,0.6,1,0.5,0.4524788893156477
100,7,0.05,0,0.6,1,0.5,0.4504578846503704
10,8,0.05,0,0.6,1,0.5,0.5700157909292937
20,8,0.05,0,0.6,1,0.5,0.532266013561213
30,8,0.05,0,0.6,1,0.5,0.5055569612644301
40,8,0.05,0,0.6,1,0.5,0.4867294168966602
50,8,0.05,0,0.6,1,0.5,0.47380602236496083
60,8,0.05,0,0.6,1,0.5,0.4650627493170533
70,8,0.05,0,0.6,1,0.5,0.45874758741024513
80,8,0.05,0,0.6,1,0.5,0.4548811227585832
90,8,0.05,0,0.6,1,0.5,0.45236597514805565
100,8,0.05,0,0.6,1,0.5,0.45084641681704885
10,1,0.1,0,0.6,1,0.5,0.5333563713277019
20,1,0.1,0,0.6,1,0.5,0.4887521899399526
30,1,0.1,0,0.6,1,0.5,0.46779675345764893
40,1,0.1,0,0.6,1,0.5,0.4582320373387256
50,1,0.1,0,0.6,1,0.5,0.45393318599012034
60,1,0.1,0,0.6,1,0.5,0.4516759064134504
70,1,0.1,0,0.6,1,0.5,0.4506556950745745
80,1,0.1,0,0.6,1,0.5,0.4500986639309165
90,1,0.1,0,0.6,1,0.5,0.44969077775911
100,1,0.1,0,0.6,1,0.5,0.4494861538311022
10,2,0.1,0,0.6,1,0.5,0.5327322008598888
20,2,0.1,0,0.6,1,0.5,0.48776376125717597
30,2,0.1,0,0.6,1,0.5,0.4663081610486981
40,2,0.1,0,0.6,1,0.5,0.4564572904569801
50,2,0.1,0,0.6,1,0.5,0.45222885567140314
60,2,0.1,0,0.6,1,0.5,0.45031699730211366
70,2,0.1,0,0.6,1,0.5,0.4493499422123249
80,2,0.1,0,0.6,1,0.5,0.44901253097316746
90,2,0.1,0,0.6,1,0.5,0.4486344556213408
100,2,0.1,0,0.6,1,0.5,0.4484755877268411
10,3,0.1,0,0.6,1,0.5,0.5324091167081711
20,3,0.1,0,0.6,1,0.5,0.4871414186852915
30,3,0.1,0,0.6,1,0.5,0.465687340857745
40,3,0.1,0,0.6,1,0.5,0.45572771640022547
50,3,0.1,0,0.6,1,0.5,0.45143784361497236
60,3,0.1,0,0.6,1,0.5,0.4495058718162716
70,3,0.1,0,0.6,1,0.5,0.4487595251732797
80,3,0.1,0,0.6,1,0.5,0.4483321586586469
90,3,0.1,0,0.6,1,0.5,0.4480358494345062
100,3,0.1,0,0.6,1,0.5,0.44786380460358743
10,4,0.1,0,0.6,1,0.5,0.5323320650310647
20,4,0.1,0,0.6,1,0.5,0.48691144853097185
30,4,0.1,0,0.6,1,0.5,0.4653253930158613
40,4,0.1,0,0.6,1,0.5,0.4553024871111853
50,4,0.1,0,0.6,1,0.5,0.4507857731509233
60,4,0.1,0,0.6,1,0.5,0.44920223383561264
70,4,0.1,0,0.6,1,0.5,0.44843420264191386
80,4,0.1,0,0.6,1,0.5,0.4480530659946623
90,4,0.1,0,0.6,1,0.5,0.44790057400527294
100,4,0.1,0,0.6,1,0.5,0.44787047230691707
10,5,0.1,0,0.6,1,0.5,0.532339692546606
20,5,0.1,0,0.6,1,0.5,0.4865559876925021
30,5,0.1,0,0.6,1,0.5,0.46485302768592873
40,5,0.1,0,0.6,1,0.5,0.45515658982644186
50,5,0.1,0,0.6,1,0.5,0.45083612593227673
60,5,0.1,0,0.6,1,0.5,0.4490904567711719
70,5,0.1,0,0.6,1,0.5,0.448220806573207
80,5,0.1,0,0.6,1,0.5,0.4477906342236797
90,5,0.1,0,0.6,1,0.5,0.4478362783530763
100,5,0.1,0,0.6,1,0.5,0.4481043995989403
10,6,0.1,0,0.6,1,0.5,0.5322546740519103
20,6,0.1,0,0.6,1,0.5,0.48667597167993176
30,6,0.1,0,0.6,1,0.5,0.4648172730816641
40,6,0.1,0,0.6,1,0.5,0.45498609261942974
50,6,0.1,0,0.6,1,0.5,0.45061462269975483
60,6,0.1,0,0.6,1,0.5,0.44870033590300207
70,6,0.1,0,0.6,1,0.5,0.44860903118377315
80,6,0.1,0,0.6,1,0.5,0.4483493901640857
90,6,0.1,0,0.6,1,0.5,0.4477237933081266
100,6,0.1,0,0.6,1,0.5,0.44804623599130883
10,7,0.1,0,0.6,1,0.5,0.5322139204863573
20,7,0.1,0,0.6,1,0.5,0.48681715051217217
30,7,0.1,0,0.6,1,0.5,0.4648773525795476
40,7,0.1,0,0.6,1,0.5,0.4548900134576144
50,7,0.1,0,0.6,1,0.5,0.4503780401782082
60,7,0.1,0,0.6,1,0.5,0.44879297433152227
70,7,0.1,0,0.6,1,0.5,0.44842296210950233
80,7,0.1,0,0.6,1,0.5,0.44830529022052024
90,7,0.1,0,0.6,1,0.5,0.44830722878770934
100,7,0.1,0,0.6,1,0.5,0.44904464048262843
10,8,0.1,0,0.6,1,0.5,0.5319122464076959
20,8,0.1,0,0.6,1,0.5,0.48632406275979223
30,8,0.1,0,0.6,1,0.5,0.46468549277798765
40,8,0.1,0,0.6,1,0.5,0.4548302703473038
50,8,0.1,0,0.6,1,0.5,0.45053341923999113
60,8,0.1,0,0.6,1,0.5,0.44932532133962066
70,8,0.1,0,0.6,1,0.5,0.44835267666044226
80,8,0.1,0,0.6,1,0.5,0.4490398771271975
90,8,0.1,0,0.6,1,0.5,0.4493764319114393
100,8,0.1,0,0.6,1,0.5,0.44909548511359704
10,1,0.15,0,0.6,1,0.5,0.5067132871117109
20,1,0.15,0,0.6,1,0.5,0.4678122341564818
30,1,0.15,0,0.6,1,0.5,0.4555329865726637
40,1,0.15,0,0.6,1,0.5,0.45164176925106037
50,1,0.15,0,0.6,1,0.5,0.45038278726962444
60,1,0.15,0,0.6,1,0.5,0.4497267226938696
70,1,0.15,0,0.6,1,0.5,0.4491921033287922
80,1,0.15,0,0.6,1,0.5,0.44906343005667504
90,1,0.15,0,0.6,1,0.5,0.44893083268525696
100,1,0.15,0,0.6,1,0.5,0.4486192597406499
10,2,0.15,0,0.6,1,0.5,0.5058710705756294
20,2,0.15,0,0.6,1,0.5,0.46609789824503917
30,2,0.15,0,0.6,1,0.5,0.45374145808178795
40,2,0.15,0,0.6,1,0.5,0.45021311500684397
50,2,0.15,0,0.6,1,0.5,0.44906692389070973
60,2,0.15,0,0.6,1,0.5,0.44863867147672365
70,2,0.15,0,0.6,1,0.5,0.44832394573418977
80,2,0.15,0,0.6,1,0.5,0.4481680849431479
90,2,0.15,0,0.6,1,0.5,0.4479447680251258
100,2,0.15,0,0.6,1,0.5,0.4479794434737296
10,3,0.15,0,0.6,1,0.5,0.5055959416817446
20,3,0.15,0,0.6,1,0.5,0.46532716518379
30,3,0.15,0,0.6,1,0.5,0.4531281396149531
40,3,0.15,0,0.6,1,0.5,0.44941600048898017
50,3,0.15,0,0.6,1,0.5,0.4484761858992458
60,3,0.15,0,0.6,1,0.5,0.4480410305015514
70,3,0.15,0,0.6,1,0.5,0.44792795110132044
80,3,0.15,0,0.6,1,0.5,0.4476630598897147
90,3,0.15,0,0.6,1,0.5,0.4477268942738778
100,3,0.15,0,0.6,1,0.5,0.44765504341050055
10,4,0.15,0,0.6,1,0.5,0.5052757928509293
20,4,0.15,0,0.6,1,0.5,0.46508103582706667
30,4,0.15,0,0.6,1,0.5,0.4525299682650142
40,4,0.15,0,0.6,1,0.5,0.449424101647359
50,4,0.15,0,0.6,1,0.5,0.44832749173589354
60,4,0.15,0,0.6,1,0.5,0.44810526291611846
70,4,0.15,0,0.6,1,0.5,0.44766060442900163
80,4,0.15,0,0.6,1,0.5,0.4478821714803852
90,4,0.15,0,0.6,1,0.5,0.44774468064217465
100,4,0.15,0,0.6,1,0.5,0.44776002526710307
10,5,0.15,0,0.6,1,0.5,0.505183881617971
20,5,0.15,0,0.6,1,0.5,0.464821917183684
30,5,0.15,0,0.6,1,0.5,0.45216296954586394
40,5,0.15,0,0.6,1,0.5,0.4489804316437731
50,5,0.15,0,0.6,1,0.5,0.4482640658033104
60,5,0.15,0,0.6,1,0.5,0.4477949847867124
70,5,0.15,0,0.6,1,0.5,0.4481572537454076
80,5,0.15,0,0.6,1,0.5,0.4480162593367671
90,5,0.15,0,0.6,1,0.5,0.448289991298706
100,5,0.15,0,0.6,1,0.5,0.4484969690339576
10,6,0.15,0,0.6,1,0.5,0.5051614946485201
20,6,0.15,0,0.6,1,0.5,0.4646199106769516
30,6,0.15,0,0.6,1,0.5,0.45237034065278087
40,6,0.15,0,0.6,1,0.5,0.4488155056071741
50,6,0.15,0,0.6,1,0.5,0.4482061579744132
60,6,0.15,0,0.6,1,0.5,0.44808085844772905
70,6,0.15,0,0.6,1,0.5,0.4484363640792953
80,6,0.15,0,0.6,1,0.5,0.4483044522723045
90,6,0.15,0,0.6,1,0.5,0.44857083802625647
100,6,0.15,0,0.6,1,0.5,0.44906072477892045
10,7,0.15,0,0.6,1,0.5,0.5053208571323247
20,7,0.15,0,0.6,1,0.5,0.46469186652955324
30,7,0.15,0,0.6,1,0.5,0.45227758514036115
40,7,0.15,0,0.6,1,0.5,0.44917728694435943
50,7,0.15,0,0.6,1,0.5,0.44857463463649605
60,7,0.15,0,0.6,1,0.5,0.4483140264913882
70,7,0.15,0,0.6,1,0.5,0.449063770641317
80,7,0.15,0,0.6,1,0.5,0.44886657651183137
90,7,0.15,0,0.6,1,0.5,0.4491936899071137
100,7,0.15,0,0.6,1,0.5,0.45002105295796996
10,8,0.15,0,0.6,1,0.5,0.505298915577213
20,8,0.15,0,0.6,1,0.5,0.4647283963471719
30,8,0.15,0,0.6,1,0.5,0.45265663804861
40,8,0.15,0,0.6,1,0.5,0.4494781434859097
50,8,0.15,0,0.6,1,0.5,0.44941562731324447
60,8,0.15,0,0.6,1,0.5,0.4493173079427701
70,8,0.15,0,0.6,1,0.5,0.44960470745477454
80,8,0.15,0,0.6,1,0.5,0.4506637750171274
90,8,0.15,0,0.6,1,0.5,0.45062371466151524
100,8,0.15,0,0.6,1,0.5,0.44982128331908683
10,1,0.2,0,0.6,1,0.5,0.4882288894600715
20,1,0.2,0,0.6,1,0.5,0.4579067540862613
30,1,0.2,0,0.6,1,0.5,0.45166880675841187
40,1,0.2,0,0.6,1,0.5,0.4500625533812578
50,1,0.2,0,0.6,1,0.5,0.4494101973831079
60,1,0.2,0,0.6,1,0.5,0.4489099630646194
70,1,0.2,0,0.6,1,0.5,0.4485760160287473
80,1,0.2,0,0.6,1,0.5,0.44850353946691535
90,1,0.2,0,0.6,1,0.5,0.44846274622848514
100,1,0.2,0,0.6,1,0.5,0.44830482910875435
10,2,0.2,0,0.6,1,0.5,0.4872278197530318
20,2,0.2,0,0.6,1,0.5,0.456282790225909
30,2,0.2,0,0.6,1,0.5,0.4500658036495204
40,2,0.2,0,0.6,1,0.5,0.4487395854965854
50,2,0.2,0,0.6,1,0.5,0.4484575720445822
60,2,0.2,0,0.6,1,0.5,0.44830934923201715
70,2,0.2,0,0.6,1,0.5,0.4478597682442742
80,2,0.2,0,0.6,1,0.5,0.4479327298232196
90,2,0.2,0,0.6,1,0.5,0.4478893343079575
100,2,0.2,0,0.6,1,0.5,0.44792988633086483
10,3,0.2,0,0.6,1,0.5,0.4866403921104584
20,3,0.2,0,0.6,1,0.5,0.45550615145543066
30,3,0.2,0,0.6,1,0.5,0.44955982292118696
40,3,0.2,0,0.6,1,0.5,0.44852506021860133
50,3,0.2,0,0.6,1,0.5,0.4481476497034524
60,3,0.2,0,0.6,1,0.5,0.4480042539762757
70,3,0.2,0,0.6,1,0.5,0.44804329978466984
80,3,0.2,0,0.6,1,0.5,0.4476877913364138
90,3,0.2,0,0.6,1,0.5,0.4476168179973835
100,3,0.2,0,0.6,1,0.5,0.4477920760721112
10,4,0.2,0,0.6,1,0.5,0.4863550813865335
20,4,0.2,0,0.6,1,0.5,0.4549370182779668
30,4,0.2,0,0.6,1,0.5,0.4494084801941528
40,4,0.2,0,0.6,1,0.5,0.44803242950274835
50,4,0.2,0,0.6,1,0.5,0.4480503925503306
60,4,0.2,0,0.6,1,0.5,0.4479263053280605
70,4,0.2,0,0.6,1,0.5,0.44781554195592466
80,4,0.2,0,0.6,1,0.5,0.448402875102773
90,4,0.2,0,0.6,1,0.5,0.44796367394432024
100,4,0.2,0,0.6,1,0.5,0.4482974338831558
10,5,0.2,0,0.6,1,0.5,0.4861481440254737
20,5,0.2,0,0.6,1,0.5,0.45496562621427494
30,5,0.2,0,0.6,1,0.5,0.44909571434904744
40,5,0.2,0,0.6,1,0.5,0.44833622389467587
50,5,0.2,0,0.6,1,0.5,0.44826137291679913
60,5,0.2,0,0.6,1,0.5,0.4479688924871198
70,5,0.2,0,0.6,1,0.5,0.44837612953819306
80,5,0.2,0,0.6,1,0.5,0.4485229282778568
90,5,0.2,0,0.6,1,0.5,0.4490765669057394
100,5,0.2,0,0.6,1,0.5,0.44886665673089865
10,6,0.2,0,0.6,1,0.5,0.485935835653291
20,6,0.2,0,0.6,1,0.5,0.4547462332023451
30,6,0.2,0,0.6,1,0.5,0.44931270573878695
40,6,0.2,0,0.6,1,0.5,0.4483958354528267
50,6,0.2,0,0.6,1,0.5,0.4483216687564526
60,6,0.2,0,0.6,1,0.5,0.44868260047916014
70,6,0.2,0,0.6,1,0.5,0.44859876274933125
80,6,0.2,0,0.6,1,0.5,0.44883666999528016
90,6,0.2,0,0.6,1,0.5,0.44955334241456874
100,6,0.2,0,0.6,1,0.5,0.4506572037066763
10,7,0.2,0,0.6,1,0.5,0.4864117455609462
20,7,0.2,0,0.6,1,0.5,0.454526452192219
30,7,0.2,0,0.6,1,0.5,0.4491283922004361
40,7,0.2,0,0.6,1,0.5,0.4480003599519623
50,7,0.2,0,0.6,1,0.5,0.44913866831830107
60,7,0.2,0,0.6,1,0.5,0.4499912914300147
70,7,0.2,0,0.6,1,0.5,0.4496111099839951
80,7,0.2,0,0.6,1,0.5,0.4507068728833716
90,7,0.2,0,0.6,1,0.5,0.45075487245486934
100,7,0.2,0,0.6,1,0.5,0.451474463429695
10,8,0.2,0,0.6,1,0.5,0.4860803607413831
20,8,0.2,0,0.6,1,0.5,0.4550820624536589
30,8,0.2,0,0.6,1,0.5,0.4494884597905209
40,8,0.2,0,0.6,1,0.5,0.44920241179102016
50,8,0.2,0,0.6,1,0.5,0.4498260956339778
60,8,0.2,0,0.6,1,0.5,0.4497865369354712
70,8,0.2,0,0.6,1,0.5,0.450929597772553
80,8,0.2,0,0.6,1,0.5,0.4518846937833624
90,8,0.2,0,0.6,1,0.5,0.4527774128129915
100,8,0.2,0,0.6,1,0.5,0.4538150797679788
10,1,0.25,0,0.6,1,0.5,0.47543789029665595
20,1,0.25,0,0.6,1,0.5,0.453501207385455
30,1,0.25,0,0.6,1,0.5,0.4504348570747845
40,1,0.25,0,0.6,1,0.5,0.44935712579003817
50,1,0.25,0,0.6,1,0.5,0.4490795201527235
60,1,0.25,0,0.6,1,0.5,0.4485837489495022
70,1,0.25,0,0.6,1,0.5,0.4483107838536878
80,1,0.25,0,0.6,1,0.5,0.44826295420852463
90,1,0.25,0,0.6,1,0.5,0.4482773068421214
100,1,0.25,0,0.6,1,0.5,0.44821727301470976
10,2,0.25,0,0.6,1,0.5,0.4740854450018007
20,2,0.25,0,0.6,1,0.5,0.4517668919604259
30,2,0.25,0,0.6,1,0.5,0.4490656695010969
40,2,0.25,0,0.6,1,0.5,0.4484365137035536
50,2,0.25,0,0.6,1,0.5,0.44801827575024117
60,2,0.25,0,0.6,1,0.5,0.4477114800868295
70,2,0.25,0,0.6,1,0.5,0.44798136147094836
80,2,0.25,0,0.6,1,0.5,0.44782064387089643
90,2,0.25,0,0.6,1,0.5,0.447831028624292
100,2,0.25,0,0.6,1,0.5,0.4478121802832477
10,3,0.25,0,0.6,1,0.5,0.47348991692852255
20,3,0.25,0,0.6,1,0.5,0.45132010607150436
30,3,0.25,0,0.6,1,0.5,0.4485766140896673
40,3,0.25,0,0.6,1,0.5,0.4480831756598297
50,3,0.25,0,0.6,1,0.5,0.447897545140281
60,3,0.25,0,0.6,1,0.5,0.4481310088812904
70,3,0.25,0,0.6,1,0.5,0.44806035016995227
80,3,0.25,0,0.6,1,0.5,0.44829063884741027
90,3,0.25,0,0.6,1,0.5,0.44828154715569324
100,3,0.25,0,0.6,1,0.5,0.4481810160999257
10,4,0.25,0,0.6,1,0.5,0.4732996083480466
20,4,0.25,0,0.6,1,0.5,0.4510342244921437
30,4,0.25,0,0.6,1,0.5,0.4483679028441919
40,4,0.25,0,0.6,1,0.5,0.4478789345259492
50,4,0.25,0,0.6,1,0.5,0.4481967211501862
60,4,0.25,0,0.6,1,0.5,0.4481152460398542
70,4,0.25,0,0.6,1,0.5,0.44814951944021086
80,4,0.25,0,0.6,1,0.5,0.44841086405716535
90,4,0.25,0,0.6,1,0.5,0.4488210437912187
100,4,0.25,0,0.6,1,0.5,0.4485321120088795
10,5,0.25,0,0.6,1,0.5,0.4729498785573941
20,5,0.25,0,0.6,1,0.5,0.45050770130604617
30,5,0.25,0,0.6,1,0.5,0.44817378404284536
40,5,0.25,0,0.6,1,0.5,0.4484040414267783
50,5,0.25,0,0.6,1,0.5,0.44829090007363753
60,5,0.25,0,0.6,1,0.5,0.4490002683938521
70,5,0.25,0,0.6,1,0.5,0.4483429671679001
80,5,0.25,0,0.6,1,0.5,0.44905417608671155
90,5,0.25,0,0.6,1,0.5,0.4502131532949251
100,5,0.25,0,0.6,1,0.5,0.44982711742914344
10,6,0.25,0,0.6,1,0.5,0.4728307033451324
20,6,0.25,0,0.6,1,0.5,0.45065989882895224
30,6,0.25,0,0.6,1,0.5,0.4483552063133869
40,6,0.25,0,0.6,1,0.5,0.44800087921141885
50,6,0.25,0,0.6,1,0.5,0.4494398815432649
60,6,0.25,0,0.6,1,0.5,0.4505244738075362
70,6,0.25,0,0.6,1,0.5,0.4504092775970214
80,6,0.25,0,0.6,1,0.5,0.45035328983045564
90,6,0.25,0,0.6,1,0.5,0.4515327788837563
100,6,0.25,0,0.6,1,0.5,0.45161941536805433
10,7,0.25,0,0.6,1,0.5,0.47277401478995595
20,7,0.25,0,0.6,1,0.5,0.45078465800251477
30,7,0.25,0,0.6,1,0.5,0.44950124883928366
40,7,0.25,0,0.6,1,0.5,0.449363802954547
50,7,0.25,0,0.6,1,0.5,0.449298148663989
60,7,0.25,0,0.6,1,0.5,0.4515088784805542
70,7,0.25,0,0.6,1,0.5,0.4510889181559478
80,7,0.25,0,0.6,1,0.5,0.45071064837787356
90,7,0.25,0,0.6,1,0.5,0.452413799428052
100,7,0.25,0,0.6,1,0.5,0.45383074675955215
10,8,0.25,0,0.6,1,0.5,0.47279558482809236
20,8,0.25,0,0.6,1,0.5,0.4512212170901605
30,8,0.25,0,0.6,1,0.5,0.4491450083030342
40,8,0.25,0,0.6,1,0.5,0.4500522723489479
50,8,0.25,0,0.6,1,0.5,0.4514229469371177
60,8,0.25,0,0.6,1,0.5,0.45286567597840127
70,8,0.25,0,0.6,1,0.5,0.45379230942895515
80,8,0.25,0,0.6,1,0.5,0.4548816738016842
90,8,0.25,0,0.6,1,0.5,0.4559049641644885
100,8,0.25,0,0.6,1,0.5,0.4569116847281966
10,1,0.3,0,0.6,1,0.5,0.4670552976325536
20,1,0.3,0,0.6,1,0.5,0.4517921666554954
30,1,0.3,0,0.6,1,0.5,0.4497570590764443
40,1,0.3,0,0.6,1,0.5,0.4488076798922061
50,1,0.3,0,0.6,1,0.5,0.44869663181275155
60,1,0.3,0,0.6,1,0.5,0.44835996900151565
70,1,0.3,0,0.6,1,0.5,0.4482691826063109
80,1,0.3,0,0.6,1,0.5,0.44847432870834486
90,1,0.3,0,0.6,1,0.5,0.4482060486869804
100,1,0.3,0,0.6,1,0.5,0.44779850398512727
10,2,0.3,0,0.6,1,0.5,0.4655655820380907
20,2,0.3,0,0.6,1,0.5,0.45013640679715705
30,2,0.3,0,0.6,1,0.5,0.4486182025329295
40,2,0.3,0,0.6,1,0.5,0.4485216851286437
50,2,0.3,0,0.6,1,0.5,0.44813210445695
60,2,0.3,0,0.6,1,0.5,0.4477716390057669
70,2,0.3,0,0.6,1,0.5,0.4480670033894326
80,2,0.3,0,0.6,1,0.5,0.4480150031403459
90,2,0.3,0,0.6,1,0.5,0.4478756077935758
100,2,0.3,0,0.6,1,0.5,0.4479090474994729
10,3,0.3,0,0.6,1,0.5,0.46483933393449733
20,3,0.3,0,0.6,1,0.5,0.44939669484176703
30,3,0.3,0,0.6,1,0.5,0.4480657714705101
40,3,0.3,0,0.6,1,0.5,0.4481937906407944
50,3,0.3,0,0.6,1,0.5,0.447785050063596
60,3,0.3,0,0.6,1,0.5,0.44798343338661845
70,3,0.3,0,0.6,1,0.5,0.44752382438572236
80,3,0.3,0,0.6,1,0.5,0.4484779516633221
90,3,0.3,0,0.6,1,0.5,0.4478895971026709
100,3,0.3,0,0.6,1,0.5,0.44850238745995746
10,4,0.3,0,0.6,1,0.5,0.4645121774348758
20,4,0.3,0,0.6,1,0.5,0.4490420756339573
30,4,0.3,0,0.6,1,0.5,0.44798806252587714
40,4,0.3,0,0.6,1,0.5,0.4483417604943384
50,4,0.3,0,0.6,1,0.5,0.4481609984704218
60,4,0.3,0,0.6,1,0.5,0.44832285464172766
70,4,0.3,0,0.6,1,0.5,0.4487478427965201
80,4,0.3,0,0.6,1,0.5,0.4486781938242434
90,4,0.3,0,0.6,1,0.5,0.44917763640923175
100,4,0.3,0,0.6,1,0.5,0.44932440279761193
10,5,0.3,0,0.6,1,0.5,0.46426937446478145
20,5,0.3,0,0.6,1,0.5,0.44942397006742246
30,5,0.3,0,0.6,1,0.5,0.4479120526996597
40,5,0.3,0,0.6,1,0.5,0.4485431467936637
50,5,0.3,0,0.6,1,0.5,0.44859246273923997
60,5,0.3,0,0.6,1,0.5,0.4496691512448216
70,5,0.3,0,0.6,1,0.5,0.4502277300461386
80,5,0.3,0,0.6,1,0.5,0.44990240726629405
90,5,0.3,0,0.6,1,0.5,0.45005866468853584
100,5,0.3,0,0.6,1,0.5,0.45056196618376426
10,6,0.3,0,0.6,1,0.5,0.4641750803135568
20,6,0.3,0,0.6,1,0.5,0.44938199696332526
30,6,0.3,0,0.6,1,0.5,0.44902032401848274
40,6,0.3,0,0.6,1,0.5,0.44932703173490474
50,6,0.3,0,0.6,1,0.5,0.4500153321916894
60,6,0.3,0,0.6,1,0.5,0.45021392547315486
70,6,0.3,0,0.6,1,0.5,0.45147260320476806
80,6,0.3,0,0.6,1,0.5,0.45216871375348416
90,6,0.3,0,0.6,1,0.5,0.45315955383053574
100,6,0.3,0,0.6,1,0.5,0.45323390947547554
10,7,0.3,0,0.6,1,0.5,0.4645327410025552
20,7,0.3,0,0.6,1,0.5,0.4494712967715634
30,7,0.3,0,0.6,1,0.5,0.4493544789345289
40,7,0.3,0,0.6,1,0.5,0.45057022421068793
50,7,0.3,0,0.6,1,0.5,0.45037844151302403
60,7,0.3,0,0.6,1,0.5,0.45177568525447687
70,7,0.3,0,0.6,1,0.5,0.4529466687740733
80,7,0.3,0,0.6,1,0.5,0.4533978570137039
90,7,0.3,0,0.6,1,0.5,0.4555227466616232
100,7,0.3,0,0.6,1,0.5,0.45718989861498327
10,8,0.3,0,0.6,1,0.5,0.4645794410943501
20,8,0.3,0,0.6,1,0.5,0.44915303204122636
30,8,0.3,0,0.6,1,0.5,0.45120433585266195
40,8,0.3,0,0.6,1,0.5,0.45208592441144624
50,8,0.3,0,0.6,1,0.5,0.45333350822152374
60,8,0.3,0,0.6,1,0.5,0.4530593173460165
70,8,0.3,0,0.6,1,0.5,0.4556472274381207
80,8,0.3,0,0.6,1,0.5,0.45674361409477143
